Dataset,Clusters,Budget,Iteration,Cost,Time
spotify,64,512,4,4949.254980080018,0.7763534998521209
spotify,64,1024,0,4687.41734145535,0.7993234000168741
spotify,64,1024,1,4683.688845925695,0.8391466001048684
spotify,64,1024,2,4630.25106161724,0.8102241999004036
spotify,64,1024,3,4617.484609730591,0.89663579990156
spotify,64,1024,4,4656.240675877199,0.7358091999776661
spotify,64,2048,0,4447.04824372262,0.9130710999015719
spotify,64,2048,1,4499.8274164921,0.9564927001483738
spotify,64,2048,2,4485.170881186643,0.9115808999631554
spotify,64,2048,3,4481.176092340329,0.8919067999813706
spotify,64,2048,4,4444.7440231729215,1.0129104999359697
spotify,64,4096,0,4311.366881972271,0.9935545001644641
spotify,64,4096,1,4365.20641461913,1.2035430998075753
spotify,64,4096,2,4335.68464878559,1.1243227999657393
spotify,64,4096,3,4335.9608968043285,1.0034396001137793
spotify,64,4096,4,4374.764831675553,1.0007116999477148
donuts,2,64,0,102403639.47657612,0.859080399852246
donuts,2,64,1,102953284.22617301,0.7988402999471873
donuts,2,64,2,104019082.73230049,0.7437667001504451
donuts,2,64,3,102543852.24573386,0.5660953999031335
donuts,2,64,4,99559157.22483146,0.8357838001102209
donuts,2,128,0,100439347.02294794,0.774282000027597
donuts,2,128,1,101404527.67400138,0.8015175999607891
donuts,2,128,2,99344307.09814349,0.7464247001335025
donuts,2,128,3,100818610.85717608,0.5558287999592721
donuts,2,128,4,101690353.26809342,0.7728625000454485
donuts,2,256,0,99331019.39983055,0.7962317999918014
donuts,2,256,1,99430097.5951982,0.7342042999807745
donuts,2,256,2,100114516.49733335,0.736797200050205
donuts,2,256,3,100826577.20690583,0.5714026000350714
donuts,2,256,4,99786214.37373304,0.7838279998395592
donuts,2,512,0,99559902.4012328,0.7744917999953032
donuts,2,512,1,99703839.4140428,0.7429463001899421
donuts,2,512,2,99485988.85896283,0.7609848000574857
donuts,2,512,3,99603165.6583463,0.5839833000209183
donuts,2,512,4,99444641.09272468,0.7694420001935214
donuts,2,1024,0,99346642.79752563,0.7750957000534981
donuts,2,1024,1,99524819.39091188,0.7341773000080138
donuts,2,1024,2,99317923.90491334,0.7438793000765145
donuts,2,1024,3,99572185.76038712,0.5726358001120389
donuts,2,1024,4,99637441.54505168,0.7869708000216633
donuts,2,2048,0,99309355.5090658,0.821603300049901
donuts,2,2048,1,99290415.17633,0.7384642001707107
donuts,2,2048,2,99484532.86573598,0.7839169001672417
donuts,2,2048,3,99313635.60224348,0.5944397000130266
donuts,2,2048,4,99328182.7800831,0.798931899946183
donuts,2,4096,0,99305939.98370868,0.7731916999910027
donuts,2,4096,1,99289320.14298415,0.7529162000864744
donuts,2,4096,2,99436907.9543997,0.7502819001674652
donuts,2,4096,3,99350856.5980734,0.6188839999958873
donuts,2,4096,4,99345863.00422159,0.7852537999860942
donuts,4,64,0,49752238.94525239,0.6097044001799077
donuts,4,64,1,46160724.25379118,0.8394824001006782
donuts,4,64,2,45428834.96496186,0.7580459997989237
donuts,4,64,3,50430727.45561021,0.7994419999886304
donuts,4,64,4,51007890.86324358,0.8465372000355273
donuts,4,128,0,46212476.99839086,0.6583034000359476
donuts,4,128,1,45220406.659584165,0.8754700000863522
donuts,4,128,2,44737707.15319431,0.7473486999515444
donuts,4,128,3,45488780.422564805,0.8406434000935405
donuts,4,128,4,46405505.93675037,0.9486024999059737
donuts,4,256,0,45752800.274365954,0.6552388998679817
donuts,4,256,1,45505903.46244253,0.8786075999960303
donuts,4,256,2,44248924.075639494,0.7747654998674989
donuts,4,256,3,44434052.963516355,0.8185266000218689
donuts,4,256,4,45887764.15108771,0.9013465999159962
donuts,4,512,0,45467886.61737268,0.6374101000837982
donuts,4,512,1,44081708.15899374,0.8589582999702543
donuts,4,512,2,44239361.84038187,0.7445507000666112
donuts,4,512,3,44080703.03849064,0.8032587000634521
donuts,4,512,4,44058951.503120095,0.9090607999823987
donuts,4,1024,0,44501115.58944519,0.6515979999676347
donuts,4,1024,1,44149088.678711355,0.8692794002126902
donuts,4,1024,2,44528073.83553976,0.7443948001600802
donuts,4,1024,3,43987922.93034858,0.8217318998649716
donuts,4,1024,4,44114986.32840932,0.8961247999686748
donuts,4,2048,0,44135425.54504487,0.693544999929145
donuts,4,2048,1,44219975.52170588,0.87572310003452
donuts,4,2048,2,44013394.76526615,0.8644983000122011
donuts,4,2048,3,43996304.57441895,0.8938058998901397
donuts,4,2048,4,44049309.81695373,0.984939900226891
donuts,4,4096,0,44046014.22094071,0.7189742000773549
donuts,4,4096,1,43961320.60429737,0.928877400001511
donuts,4,4096,2,44049870.23362921,0.8150083001237363
donuts,4,4096,3,44051059.40514997,0.8470995000097901
donuts,4,4096,4,44040507.437862106,0.959066899958998
donuts,8,64,0,16399802.223325592,0.963569900020957
donuts,8,64,1,16664339.702232407,0.6730225998908281
donuts,8,64,2,17615029.14801685,0.8211779000703245
donuts,8,64,3,18314819.74914344,0.7409514000173658
donuts,8,64,4,17708206.736812126,0.7524013000074774
donuts,8,128,0,17173051.69168731,0.8953280001878738
donuts,8,128,1,16360357.125406757,0.6693443001713604
donuts,8,128,2,16531624.436125189,0.8235313999466598
donuts,8,128,3,16954798.012237776,0.7492269999347627
donuts,8,128,4,16847583.623530325,0.7539100998546928
donuts,8,256,0,16193256.848346913,0.8972114999778569
donuts,8,256,1,16350050.411468107,0.6950234998948872
donuts,8,256,2,16233123.546635877,0.8046426000073552
donuts,8,256,3,16181230.714661848,0.754923400003463
donuts,8,256,4,16418624.36584758,0.7574727998580784
donuts,8,512,0,15950620.878148673,0.9454326000995934
donuts,8,512,1,15945724.717343725,0.6809169000480324
donuts,8,512,2,16004423.729050694,0.8237652000971138
donuts,8,512,3,16124656.523021556,0.7567953998222947
donuts,8,512,4,16103817.440116845,0.7597055998630822
donuts,8,1024,0,15943526.276034161,0.9190887999720871
donuts,8,1024,1,15980744.314761853,0.6931732001248747
donuts,8,1024,2,16165246.812357455,0.852958699921146
